"id","binomial","reference","class","order","family","genus","common_name","location","country","all_countries","latitude","longitude","system","t_realm","t_biome","fw_realm","fw_biome","m_realm","m_ocean","m_biome","units","method","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009","x2010","x2011","x2012","x2013","x2014","x2015"
2505,"Gallinago_gallinago","{Husby, 2004 #1103}","Aves","Charadriiformes","Scolopacidae","Gallinago","Snipe / Common snipe","Norway","Norway","Norway",62,10,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Index","Hatching","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","100","89","115","112","108","103","98","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2508,"Melanitta_nigra","{Günther, 2003 #1098} updated with {Günther, 2006 #2273}","Aves","Anseriformes","Anatidae","Melanitta","Common scoter / Black scoter","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","45","7","12","35","300","12","67","18","35","56","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2509,"Mergellus_albellus","{Günther, 2003 #1098} updated with {Günther, 2006 #2273}","Aves","Anseriformes","Anatidae","Mergellus","Smew","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23","7","15","15","9","16","32","21","22","49","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2513,"Motacilla_cinerea","{Klaveness, 2004 #1327}","Aves","Passeriformes","Motacillidae","Motacilla","Grey wagtail","Mølen ornitologiske stasjon, Larvik, Vestfold","Norway","Norway",58.96972,9.82,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number migrating birds","Number seen during autumn migration","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64","74","120","36","33","71","65","141","97","16","2","20","23","36","39","29","41","49","66","117","107","43","78","86","89","NULL","86","141","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2514,"Numenius_arquata","{Husby, 2004 #1103}","Aves","Charadriiformes","Scolopacidae","Numenius","Eurasian curlew","Norway","Norway","Norway",62,10,"Terrestrial","Palearctic","Boreal forests/taiga","NULL","NULL","NULL","NULL","NULL","Calculated index","Hatching","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","100","97","90","105","72","86","81","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2515,"Calidris_pugnax","{Günther, 2003 #1098}","Aves","Charadriiformes","Scolopacidae","Calidris","Ruff","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","11","1","2","72","5","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2516,"Calidris_pugnax","{Husby, 1997 #1108}","Aves","Charadriiformes","Scolopacidae","Calidris","Ruff","Sandfærhus, Stjørdal, Nord-Trøndelag","Norway","Norway",63.45,10.95,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum number observed during week 15-41","Max. number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","35","52","25","310","1","7","12","19","10","15","43","26","11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2517,"Calidris_pugnax","{Solheim, 2000 #1101}","Aves","Charadriiformes","Scolopacidae","Calidris","Ruff","Åkersvika aturreservat, Hamar, Hedmark","Norway","Norway",60.77944,11.08972,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during the spring migration ","Max. number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","200","700","285","450","325","NULL","NULL","NULL","NULL","NULL","135","175","25","40","200","50","25","25","100","200","50","175","25","25","15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2518,"Riparia_riparia","{Edvardsen, 2004 #1096}","Aves","Passeriformes","Hirundinidae","Riparia","Sand martin","Mølen ornitologiske stasjon, Larvik, Vestfold","Norway","Norway",59.06667,10,"Terrestrial","Palearctic","Boreal forests/taiga","NULL","NULL","NULL","NULL","NULL","Number seen during autumn migration","Number migrating birds","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","360","120","165","168","162","310","305","401","52","52","43","184","212","NULL","NULL","NULL","40","215","73","112","58","78","19","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2519,"Stercorarius_parasiticus","{Strann, 1996 #1315}","Aves","Charadriiformes","Stercorariidae","Stercorarius","Arctic jaeger / Parasitic jaeger / Arctic skua","Slettnes,Gamvik, Finnmark","Norway","Norway",71.08333,28.21667,"Marine","NULL","NULL","NULL","NULL","Arctic","Arctic Ocean","Unknown","Number of hatching couples in the surveillance area","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","42","21","36","39","42","47","49","46","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2520,"Sterna_paradisaea","{Günther, 2003 #1098} updated with {Günther, 2006 #2273}","Aves","Charadriiformes","Laridae","Sterna","Arctic tern","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Marine","NULL","NULL","NULL","NULL","Arctic","Arctic Ocean","Unknown","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","200","52","145","76","43","106","43","70","56","101","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2521,"Tringa_erythropus","{Günther, 2003 #1098}","Aves","Charadriiformes","Scolopacidae","Tringa","Spotted redshank","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","31","2","5","57","NULL","13","8","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2522,"Tringa_glareola","{Günther, 2003 #1098}","Aves","Charadriiformes","Scolopacidae","Tringa","Wood sandpiper","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","31","24","44","77","12","16","15","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2523,"Tringa_glareola","{Solheim, 2000 #1101}","Aves","Charadriiformes","Scolopacidae","Tringa","Wood sandpiper","Åkersvika aturreservat, Hamar, Hedmark","Norway","Norway",60.77944,11.08972,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during the spring migration ","Max number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","27","65","58","44","23","NULL","NULL","NULL","NULL","NULL","12","66","18","27","40","16","10","22","14","32","25","23","8","8","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2524,"Tringa_nebularia","{Günther, 2003 #1098}","Aves","Charadriiformes","Scolopacidae","Tringa","Greenshank / Common greenshank","Pasvik naturreservat, Sør-Varanger, Finnmark","Norway","Norway",69.14694,29.21528,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during spring/autumn","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13","3","6","22","3","26","7","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2525,"Tringa_nebularia","{Solheim, 2000 #1101}","Aves","Charadriiformes","Scolopacidae","Tringa","Greenshank / Common greenshank","Åkersvika aturreservat, Hamar, Hedmark","Norway","Norway",60.77944,11.08972,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during the spring migration ","Max. number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","40","115","75","175","50","NULL","NULL","NULL","NULL","NULL","65","100","25","50","80","20","15","10","160","45","50","165","50","20","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2526,"Tringa_ochropus","{Solheim, 2000 #1101}","Aves","Charadriiformes","Scolopacidae","Tringa","Green sandpiper","Åkersvika aturreservat, Hamar, Hedmark","Norway","Norway",60.77944,11.08972,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Maximum observed during the spring migration ","Max. number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","35","22","16","30","30","NULL","NULL","NULL","NULL","NULL","34","16","11","4","16","14","7","12","18","21","3","52","12","6","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2527,"Ammodytes_tobianus","{International Council for the Exploration of the Sea, 2004 #1047}","Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Small sandeel","Nordsjøen","Norway","Norway",64.33028,5.99917,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Fry population estimate (Tons)","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1213193","715554","1125575","442087","1587429","1449842","465372","621180","424281","625919","1006725","743191","971221","1014531","592505","1771029","957694","596018","443317","510029","566512","325529","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2543,"Trachurus_trachurus","{Michalsen, 2004 #1309}","Actinopterygii","Perciformes","Carangidae","Trachurus","Atlantic horse mackerel","Nordsjøen/Skagerak","Norway","Norway",57.16667,7.21667,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown","Relative fry population","Unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64","63","63","137","184","232","269","242","203","187","160","188","153","136","164","107","104","115","113","75","100","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2545,"Alca_torda","{Lorentsen, 2009 #2275}","Aves","Charadriiformes","Alcidae","Alca","Razorbill","Hjelmsøy, Måsøy, Finnmark","Norway","Norway",70.91667,24.68333,"Marine","NULL","NULL","NULL","NULL","Arctic","Arctic Ocean","Unknown","Percentage change in relation to mean for all years","Internationally recommended methods (in Norwegian)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","138.9394","144.7422","167.8847","174.0042","185.0182","108.1396","97.6248","49.1943","85.0329","60.0541","40.7126","40.0927","12.4918","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2546,"Alca_torda","{Lorentsen, 2004 #1308}","Aves","Charadriiformes","Alcidae","Alca","Razorbill","Sklinna, Vikna, Nord-Trøndelag","Norway","Norway",64.9,11.01667,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Percentage change in relation to mean for all years","Internationally recommended methods (in Norwegian)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","100","250","225","125","NULL","175","100","275","250","325","325","475","225","405","202.5","225","337.5","562.5","315","562.5","180","652.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2547,"Anser_anser","{Steel, 2004 #1316}","Aves","Anseriformes","Anatidae","Anser","Greylag goose","Aust-Agder","Norway","Norway",59.46806,8.76917,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of individuals within a defined area","Ringmarking","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6","2","NULL","2","8","4","6","14","8","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2549,"Anthus_spinoletta","{Norsk Ornitologisk Forenig, 2004 #1104}","Aves","Passeriformes","Motacillidae","Anthus","Water pipit","Lista fuglestasjon, Farsund, Vest-Agder","Norway","Norway",58.08333,6.8,"Terrestrial","Palearctic","Tundra","NULL","NULL","NULL","NULL","NULL","Number caugt in net ","Number observed, autumn migration","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23","10","9","13","17","6","8","17","13","10","3","17","6","13","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2551,"Charadrius_hiaticula","{Husby, 2000 #1109}","Aves","Charadriiformes","Charadriidae","Charadrius","Common ringed plover / Ringed plover","Sandfærhus, Stjørdal, Nord-Trøndelag","Norway","Norway",63.45,10.95,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Maximum number observed during week 15-41","Max. number","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23","21","3","80","31","25","26","56","29","25","43","22","33","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2553,"Fratercula_arctica","{Lorentsen, 2004 #1308}","Aves","Charadriiformes","Alcidae","Fratercula","Atlantic puffin","Runde, Herøy, Møre og Romsdal","Norway","Norway",62.35,5.53333,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Estimated number, relative","Apparantly occupied nests","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","503","615","717","676","NULL","NULL","NULL","NULL","NULL","726","654","632","700","704","695","748","722","784","771","799","787","694","721","775","689","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
2554,"Fratercula_arctica","{Lorentsen, 2004 #1308}","Aves","Charadriiformes","Alcidae","Fratercula","Atlantic puffin","Sklinna, Vikna, Nord-Trøndelag","Norway","Norway",64.9,11.01667,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Estimated number, relative","Apparantly occupied nests","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","100","99.34","84.11","80.79","95.36","79.47","88.08","78.15","90.73","104.17","100.81","81.32","79.3","69.22","77.96","79.98","75.94","81.99","77.29","71.24","73.93","59.14","62.5","67.88","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
